es_id,key,paper,source_sheet,bmp,treatment,control,response_var,species,species_key,species_group,analysis_class,response_metric,response_scale,survival_scale,link,baseline_survival,beta_is_derived,notes,species_include,treatment_control_flag,response_flag,sign,conversion,effect_metric,xbar_e,xbar_c,yi,sei,n_total,label_type,guild,fire_excluded_original,non_grassland_class,in_primary_pool,excluded_by
bc_0007,5QFBJNUI,Conkling et al. 2017,beta_categorical,plant_nwsg,Multiharvest mixed NWSG,multiharvest monoculture NWSG (switchgrass),Nest survival,dickcissel,dickcissel,species,obligate,nest_success,count,period_survival,,,,Not sure that this qualifies as a test of plant nwsg,TRUE,oranges,0,1,regression coefficient,hedges_g,,,,,94,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
bc_0008,5QFBJNUI,Conkling et al. 2017,beta_categorical,plant_nwsg,Multiharvest mixed NWSG,multiharvest monoculture NWSG (switchgrass),Nest density,dickcissel,dickcissel,species,obligate,abundance,count,,,,,,TRUE,oranges,0,1,regression coefficient,hedges_g,,,4.6528975253764635,0.396253731814973,94,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0294,47D2B23I,Conover et al. 2014,mean_diff,plant_nwsg,Diverse strips (2005),monotypic filter strips (2005),species_richness,all_species,all_species,aggregate,,species_richness,count,,,,,Estimated from plot; Review whether this is an appropriate nwsg test,TRUE,oranges,0,1,two group means,hedges_g,2.45,2.3,0.17266607779107876,0.31054569985665015,40,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0295,47D2B23I,Conover et al. 2014,mean_diff,plant_nwsg,Diverse strips (2006),monotypic filter strips (2006),species_richness,all_species,all_species,aggregate,,species_richness,count,,,,,Estimated from plot,TRUE,oranges,0,1,two group means,hedges_g,1.7,1.25,1.1158023426077566,0.3341087365908315,40,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0296,47D2B23I,Conover et al. 2014,mean_diff,plant_nwsg,Diverse strips (2007),monotypic filter strips (2007),species_richness,all_species,all_species,aggregate,,species_richness,count,,,,,Estimated from plot,TRUE,oranges,0,1,two group means,hedges_g,1.75,1.7,0.12397803806752862,0.31025488544622165,40,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0300,47D2B23I,Conover et al. 2014,mean_diff,plant_nwsg,Diverse strips (2005),monotypic filter strips (2005),abundance,all_species,all_species,aggregate,,abundance,count,,,,,Estimated from plot,TRUE,oranges,0,1,two group means,hedges_g,9.75,4.75,1.239780380675285,0.3395278404240978,40,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0301,47D2B23I,Conover et al. 2014,mean_diff,plant_nwsg,Diverse strips (2006),monotypic filter strips (2006),abundance,all_species,all_species,aggregate,,abundance,count,,,,,Estimated from plot,TRUE,oranges,0,1,two group means,hedges_g,4.5,4,0.43832855717876673,0.313795492430484,40,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0302,47D2B23I,Conover et al. 2014,mean_diff,plant_nwsg,Diverse strips (2007),monotypic filter strips (2007),abundance,all_species,all_species,aggregate,,abundance,count,,,,,Estimated from plot,TRUE,oranges,0,1,two group means,hedges_g,7.5,4.5,1.0315596306551549,0.33070742796946245,40,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0058,55UE5VCT,Blank et al. 2011,mean_diff,stream_exclusion_and_buffers,medium filter strips (30-60 m),wide filter strips (>60 m),density,breeding_species,breeding_species,aggregate,other,abundance,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,7.6,5.6,-0.18005674496769306,0.34809314809573705,32,species,,FALSE,FALSE,TRUE,treatment_control_flag
md_0059,55UE5VCT,Blank et al. 2011,mean_diff,edge_and_shrub_habitat,medium filter strips (30-60 m),wide filter strips (>60 m),density,breeding_species,breeding_species,aggregate,other,abundance,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,7.6,5.6,-0.18005674496769306,0.34809314809573705,32,species,,FALSE,FALSE,TRUE,treatment_control_flag
md_0064,55UE5VCT,Blank et al. 2011,mean_diff,stream_exclusion_and_buffers,medium filter strips (30-60 m),wide filter strips (>60 m),density,breeding_grassland_species,breeding_grassland_species,guild,obligate,abundance,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,2.4,2,-0.12010257210357324,0.3476890209946593,32,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0065,55UE5VCT,Blank et al. 2011,mean_diff,edge_and_shrub_habitat,medium filter strips (30-60 m),wide filter strips (>60 m),density,breeding_grassland_species,breeding_grassland_species,guild,obligate,abundance,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,2.4,2,-0.12010257210357324,0.3476890209946593,32,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0070,55UE5VCT,Blank et al. 2011,mean_diff,stream_exclusion_and_buffers,medium filter strips (30-60 m),wide filter strips (>60 m),density,breeding_shrub_scrub_species,breeding_shrub_scrub_species,guild,shrub,abundance,count,,,,,,FALSE,oranges,0,-1,two group means,hedges_g,4,2,-0.44887916786749155,0.3518672916565521,32,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_0071,55UE5VCT,Blank et al. 2011,mean_diff,edge_and_shrub_habitat,medium filter strips (30-60 m),wide filter strips (>60 m),density,breeding_shrub_scrub_species,breeding_shrub_scrub_species,guild,shrub,abundance,count,,,,,,FALSE,oranges,0,-1,two group means,hedges_g,4,2,-0.44887916786749155,0.3518672916565521,32,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_0076,55UE5VCT,Blank et al. 2011,mean_diff,stream_exclusion_and_buffers,medium filter strips (30-60 m),wide filter strips (>60 m),species_richness,breeding_species,breeding_species,aggregate,other,species_richness,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,4.4,3.2,-0.245154975676801,0.3487138483674593,32,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0077,55UE5VCT,Blank et al. 2011,mean_diff,edge_and_shrub_habitat,medium filter strips (30-60 m),wide filter strips (>60 m),species_richness,breeding_species,breeding_species,aggregate,other,species_richness,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,4.4,3.2,-0.245154975676801,0.3487138483674593,32,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0082,55UE5VCT,Blank et al. 2011,mean_diff,stream_exclusion_and_buffers,medium filter strips (30-60 m),wide filter strips (>60 m),density,wintering_species,wintering_species,aggregate,other,abundance,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,1.3,9.1,0.7237357598857554,0.5047089862595457,15,species,,FALSE,FALSE,TRUE,treatment_control_flag
md_0083,55UE5VCT,Blank et al. 2011,mean_diff,provide_overwintering_habitat,medium filter strips (30-60 m),wide filter strips (>60 m),density,wintering_species,wintering_species,aggregate,other,abundance,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,1.3,9.1,0.7237357598857554,0.5047089862595457,15,species,,FALSE,FALSE,TRUE,treatment_control_flag
md_0088,55UE5VCT,Blank et al. 2011,mean_diff,stream_exclusion_and_buffers,medium filter strips (30-60 m),wide filter strips (>60 m),density,wintering_shrub_scrub_species,wintering_shrub_scrub_species,guild,shrub,abundance,count,,,,,,FALSE,oranges,0,-1,two group means,hedges_g,1.1,3.8,0.536082487884113,0.4968408802293667,15,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_0089,55UE5VCT,Blank et al. 2011,mean_diff,provide_overwintering_habitat,medium filter strips (30-60 m),wide filter strips (>60 m),density,wintering_shrub_scrub_species,wintering_shrub_scrub_species,guild,shrub,abundance,count,,,,,,FALSE,oranges,0,-1,two group means,hedges_g,1.1,3.8,0.536082487884113,0.4968408802293667,15,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_0094,55UE5VCT,Blank et al. 2011,mean_diff,stream_exclusion_and_buffers,medium filter strips (30-60 m),wide filter strips (>60 m),species_richness,wintering_species,wintering_species,aggregate,other,species_richness,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,0.8,2.8,2.268746509740554,0.6394099389191226,15,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0095,55UE5VCT,Blank et al. 2011,mean_diff,provide_overwintering_habitat,medium filter strips (30-60 m),wide filter strips (>60 m),species_richness,wintering_species,wintering_species,aggregate,other,species_richness,count,,,,,,TRUE,oranges,0,-1,two group means,hedges_g,0.8,2.8,2.268746509740554,0.6394099389191226,15,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0501,6RIJF37M,Kentie et al. 2015,mean_diff,set_aside_adjacent_unmowed,Nests in unmown large patches (surrounded by mowed),nests in small unmown patches (surrounded by mown),nest_success (%),black_tailed_godwit,black_tailed_godwit,species,facultative,nest_success,count,period_survival,,,,,TRUE,oranges,0,1,log hazard ratio from arm survival,log_hazard_ratio,32,21,0.3145690619067474,0.24982805258299273,116,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0502,9WTCPMT2,King et al. 2009,mean_diff,edge_and_shrub_habitat,wildlife openings,silvaculture openings,density - 2004,common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,Not sure if this is an adequate edge_and_shrub test (more about the surroundings than the edge),TRUE,oranges,0,1,two group means,hedges_g,0.9,0.92,-0.03142434246535859,0.3305699649473285,36,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0503,9WTCPMT2,King et al. 2009,mean_diff,edge_and_shrub_habitat,wildlife openings,silvaculture openings,density - 2005,common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,,TRUE,oranges,0,1,two group means,hedges_g,1.07,0.88,0.6409942306780092,0.33907132645824617,36,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0934,PNLEJZJE,Scheiman et al. 2003,mean_diff,remove_non_native_species,Low-spurge points,High-spurge points,density (birds/100 ha),grasshopper_sparrow,grasshopper_sparrow,species,obligate,abundance,count,,,,,,TRUE,oranges,0,1,two group means,hedges_g,45.7,28.4,0.3687775273139471,0.5861145112743512,4,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0935,PNLEJZJE,Scheiman et al. 2003,mean_diff,remove_non_native_species,Low-spurge points,High-spurge points,density (birds/100 ha),savannah_sparrow,savannah_sparrow,species,obligate,abundance,count,,,,,,TRUE,oranges,0,1,two group means,hedges_g,26.7,12.1,0.4766102078764399,0.595756052026667,4,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1052,PYTISVJ6,Warren and Anderson 2005,mean_diff,delay_hay,Unmowed field,Mowed field,nest_success,grassland_species,grassland_species,guild,facultative,nest_success,count,period_survival,,,,"Not likely a reasonable comparison of delay_hay; Species were grouped due to small sample sizes, but they were obligate or facultative grassland species. Fields were mowed prior to the nesting period.",TRUE,oranges,0,1,log hazard ratio from arm survival,log_hazard_ratio,0.22,0.4,-0.5022610909023315,0.41363945023591786,61,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1214,QX25INTP,Buckley et al. 2022,mean_diff,rotational_grazing,Patch-burn grazed,Pre-treatment,daily survival rate,field_sparrow,field_sparrow,species,facultative,nest_success,count,daily_survival,,,,Consider changing the bmp or dropping; Traced from plot; Could migrate to patch-burn vs. rotation grazing with a new trace,TRUE,oranges,0,1,log hazard ratio from arm survival,log_hazard_ratio,0.9239,0.954,-0.5192681569052233,0.6817252570278409,125,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1215,QX25INTP,Buckley et al. 2022,mean_diff,rotational_grazing,Patch-burn grazed,Pre-treatment,daily survival rate,indigo_bunting,indigo_bunting,species,facultative,nest_success,count,daily_survival,,,,Traced from plot,TRUE,oranges,0,1,log hazard ratio from arm survival,log_hazard_ratio,0.9327,0.9231,0.13845413446769994,0.3474318130881744,36,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1219,QX25INTP,Buckley et al. 2022,mean_diff,rotational_grazing,Patch-burn grazed,Pre-treatment,Percent nest_success,field_sparrow,field_sparrow,species,facultative,nest_success,count,period_survival,,,,Consider changing the bmp or dropping; Traced from plot,TRUE,oranges,0,1,log hazard ratio from arm survival,log_hazard_ratio,30.3206,49.0299,-0.5153972392483392,0.25555733529601077,125,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1220,QX25INTP,Buckley et al. 2022,mean_diff,rotational_grazing,Patch-burn grazed,Pre-treatment,Percent nest_success,indigo_bunting,indigo_bunting,species,facultative,nest_success,count,period_survival,,,,Traced from plot,TRUE,oranges,0,1,log hazard ratio from arm survival,log_hazard_ratio,26.3288,21.7283,0.13445154167585432,0.29673751308821544,36,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1092,RNPH5E8K,Swicegood et al. 2023,mean_diff,plant_nwsg,Native sites,Crop sites,abundance (2020),mccowns_longspur,mccowns_longspur,species,obligate,abundance,count,,,,,This seems like the deck is stacked -- of course an NWSG field should have higher abundance than row crops,TRUE,oranges,0,1,two group means,hedges_g,4.2,5.4,-0.3013545130297387,0.29179944601610336,46,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1093,RNPH5E8K,Swicegood et al. 2023,mean_diff,plant_nwsg,Native sites,Crop sites,abundance (2021),mccowns_longspur,mccowns_longspur,species,obligate,abundance,count,,,,,,TRUE,oranges,0,1,two group means,hedges_g,3.2,3.8,-0.21193613127247235,0.2792056885760748,50,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1094,RNPH5E8K,Swicegood et al. 2023,mean_diff,plant_nwsg,Native sites,Crop sites,Number of young fledged per successful nest,mccowns_longspur,mccowns_longspur,species,obligate,nest_success,count,period_survival,,,,"Productivity measure, not nest success",TRUE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,2.8,3,-0.01948432519863896,0.01269452262714771,240,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0727,S9JEF6KQ,Pintaric et al. 2019,mean_diff,delay_hay,Late-hayed field (2015),Continuously grazed pasture (2015),abundance,bobolink,bobolink,species,obligate,abundance,count,,,,,Comparison is not appropriate for the bmp,TRUE,oranges,0,1,two group means,hedges_g,8.52,5.17,1.5771635609364678,0.5622293118170876,16,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0728,S9JEF6KQ,Pintaric et al. 2019,mean_diff,delay_hay,Late-hayed field (2016),Continuously grazed pasture (2016),abundance,bobolink,bobolink,species,obligate,abundance,count,,,,,,TRUE,oranges,0,1,two group means,hedges_g,10.56,3.36,3.050486827622614,0.7667849469159443,14,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0729,S9JEF6KQ,Pintaric et al. 2019,mean_diff,delay_hay,Late-hayed field,Continuously grazed pasture,dsr,bobolink,bobolink,species,obligate,nest_success,count,daily_survival,,,,,TRUE,oranges,0,1,log hazard ratio from arm survival,log_hazard_ratio,0.978,0.939,1.0400340719552106,0.4047731430813913,87,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0924,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1993),Tit nest boxes without owl nest boxes (1993),number of fledglings per successful nest,great_tit,great_tit,species,facultative,nest_success,count,period_survival,,,,Specific application of nest boxes here that may not be appropriate for the bmp,TRUE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,7.55,8.42,-0.04312978441552151,0.04832841531320072,80,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0925,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1994),Tit nest boxes without owl nest boxes (1994),number of fledglings per successful nest,great_tit,great_tit,species,facultative,nest_success,count,period_survival,,,,,TRUE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,7.88,8.47,-0.02882837219154654,0.04663454972113595,86,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0926,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1995),Tit nest boxes without owl nest boxes (1995),number of fledglings per successful nest,great_tit,great_tit,species,facultative,nest_success,count,period_survival,,,,,TRUE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,8.15,8.57,-0.02024615953622544,0.04786155988031455,87,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0927,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1996),Tit nest boxes without owl nest boxes (1996),number of fledglings per successful nest,great_tit,great_tit,species,facultative,nest_success,count,period_survival,,,,,TRUE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,7.76,9.04,-0.06158643843633304,0.05098512209097963,83,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0928,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1997),Tit nest boxes without owl nest boxes (1997),number of fledglings per successful nest,great_tit,great_tit,species,facultative,nest_success,count,period_survival,,,,,TRUE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,8.46,8.83,-0.01748350558128686,0.03164492737618394,74,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0929,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1993),Tit nest boxes without owl nest boxes (1993),number of fledglings per successful nest,eurasian_blue_tit,eurasian_blue_tit,species,shrub,nest_success,count,period_survival,,,,,FALSE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,8.07,9.32,-0.05891619033893769,0.05440197620613674,43,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_0930,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1994),Tit nest boxes without owl nest boxes (1994),number of fledglings per successful nest,eurasian_blue_tit,eurasian_blue_tit,species,shrub,nest_success,count,period_survival,,,,,FALSE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,9.33,9.27,0.00271629556009667,0.041182543955362,39,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_0931,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1995),Tit nest boxes without owl nest boxes (1995),number of fledglings per successful nest,eurasian_blue_tit,eurasian_blue_tit,species,shrub,nest_success,count,period_survival,,,,,FALSE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,8.68,9.17,-0.02272451291162625,0.04618590428732869,46,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_0932,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1996),Tit nest boxes without owl nest boxes (1996),number of fledglings per successful nest,eurasian_blue_tit,eurasian_blue_tit,species,shrub,nest_success,count,period_survival,,,,,FALSE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,7.73,9.08,-0.06493921568427974,0.04936195103494062,41,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_0933,SUGK7SWB,Sasvári and Hegyi 1998,mean_diff,install_nest_boxes,tit nest boxes with Tawny owl nest boxes (1997),Tit nest boxes without owl nest boxes (1997),number of fledglings per successful nest,eurasian_blue_tit,eurasian_blue_tit,species,shrub,nest_success,count,period_survival,,,,,FALSE,oranges,1,1,log hazard ratio from arm survival,log_hazard_ratio,8.91,9.64,-0.03310910422164093,0.05829921154237486,36,species,,FALSE,TRUE,FALSE,treatment_control_flag
md_1063,UZIU38JN,PasitschniakArts and Messier 1996,mean_diff,rotational_grazing,Rotational grazing,Grazed and burned fields,abundance,all_species,all_species,aggregate,,abundance,count,,,,,Weird treatments but it might be usable,TRUE,oranges,0,1,two group means,hedges_g,10.6,4.5,0.5326523674991565,0.5756285549241258,12,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_1064,UZIU38JN,PasitschniakArts and Messier 1996,mean_diff,rotational_grazing,Rotational grazing,Grazed and burned fields,species_richness,all_species,all_species,aggregate,,species_richness,count,,,,,,TRUE,oranges,0,1,two group means,hedges_g,42.3,19.5,5.015425127597718,1.169457286233537,12,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_1065,UZIU38JN,PasitschniakArts and Messier 1996,mean_diff,prescribed_fire,Grazed and burned fields,No burning or grazing,abundance,all_species,all_species,aggregate,,abundance,count,,,,,Not sure if the prescribed_fire can adequately be tested here,TRUE,oranges,0,1,two group means,hedges_g,4.5,4.4,0.03027829216224667,0.6149220536656737,8,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_1066,UZIU38JN,PasitschniakArts and Messier 1996,mean_diff,prescribed_fire,Grazed and burned fields,No burning or grazing,species_richness,all_species,all_species,aggregate,,species_richness,count,,,,,,TRUE,oranges,0,1,two group means,hedges_g,19.5,23.2,-1.2511240008989566,0.6898578025578761,8,community,,FALSE,FALSE,TRUE,treatment_control_flag
md_0292,ZFUENEQI,Conover et al. 2011,mean_diff,edge_and_shrub_habitat,Riparian forest buffer adjacent to wooded vegetation,Riparian forest buffer adjacent to non-wooded vegetation,nest density (nests/100 ha),red_winged_blackbird,red_winged_blackbird,species,facultative,abundance,count,,,,,Does not test the bmp,TRUE,oranges,0,,two group means,hedges_g,64.81,103.17,,0.2808484625147994,50,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_0293,ZFUENEQI,Conover et al. 2011,mean_diff,edge_and_shrub_habitat,Riparian forest buffer adjacent to wooded vegetation,Riparian forest buffer adjacent to non-wooded vegetation,nest density (nests/100 ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,Does not test the bmp,TRUE,oranges,0,,two group means,hedges_g,37.04,65.22,,0.28117118601240354,50,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
tc_0084,DNJ2A44M,Long et al. 2012,other_categorical,prescribed_fire,2-year burn sites,4-year burn sites,dsr,lark_sparrow,lark_sparrow,species,facultative,nest_success,count,daily_survival,logistic_exposure,,,treatment flag: omit -- too close a comparison for prescribed burning,TRUE,oranges,1,1,log hazard ratio from odds ratio,log_hazard_ratio,,,0.1018561761700898,0.14585708398570177,,species,facultative_grassland,FALSE,FALSE,TRUE,treatment_control_flag
tc_0014,QADRA6RL,Bollinger et al. 1990,other_categorical,delay_hay,Pre-haying,1-day post-haying,abandonment,bobolink,bobolink,species,obligate,nest_success,count,period_survival,,,,not usable -- there are less nests post-nesting because the number does not include nests that were destroyed during haying,TRUE,oranges,0,-1,test statistic,hedges_g,,,,,94,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
tc_0015,QADRA6RL,Bollinger et al. 1990,other_categorical,delay_hay,Pre-haying,2-days post-haying,nest_predation,bobolink,bobolink,species,obligate,nest_success,count,period_survival,,,,not usable -- they do not explain what the 25 is ... perhaps this represents the subset of nests that were not abandoned? does not add up!,TRUE,oranges,0,-1,test statistic,hedges_g,,,,,88,species,obligate_grassland,FALSE,FALSE,TRUE,treatment_control_flag
md_1129,LZ7R9ETU,Fleming and Giuliano 2001,mean_diff,edge_and_shrub_habitat,Border-edge cut,Uncut edge,Nest predation rate (number of nests depredated after 14 days/total nests in edge),artificial_nests,artificial_nests,artificial_nest,,nest_success,count,period_survival,,,,Artificial nests,FALSE,apples,0,-1,log hazard ratio from arm survival,log_hazard_ratio,36,88,1.558333196686047,0.47329871079806024,96,species,,FALSE,FALSE,TRUE,unclassified_species
md_1290,T8JD6C6I,Hausmann et al. 2005,mean_diff,edge_and_shrub_habitat,Edge nests,Interior nests,Percent of nests predated,artificial_nests,artificial_nests,artificial_nest,,nest_success,count,period_survival,identity,,,Traced from plot,FALSE,apples,1,-1,log hazard ratio from arm survival,log_hazard_ratio,65.1168,73.1275,0.22132692870902157,0.24470084829146097,14,species,,FALSE,FALSE,TRUE,unclassified_species
md_1315,TY9UGHCS,Valentine et al. 2019,mean_diff,edge_and_shrub_habitat,Nests near edge,Nests in forest interior,Mean nest survival (days),artificial_nests_northern_bobwhite,artificial_nests_northern_bobwhite,artificial_nest,,nest_success,count,period_survival,binomial,,,Not sure this qualifies as a test of edge_and_shrub_habitat; Traced from plot; Response is the mean days survived during the 10 day deployment of artificial nests,FALSE,apples,1,1,log hazard ratio from arm survival,log_hazard_ratio,6.4925,7.2127,-0.03922898649107931,0.05043362493962571,6,species,,FALSE,FALSE,TRUE,unclassified_species
md_1316,TY9UGHCS,Valentine et al. 2019,mean_diff,edge_and_shrub_habitat,Nests near edge,Nests in forest interior,Mean nest survival (days),artificial_nests_chestnut_sided_warbler,artificial_nests_chestnut_sided_warbler,artificial_nest,,nest_success,count,period_survival,binomial,,,Not sure this qualifies as a test of edge_and_shrub_habitat; Traced from plot; Response is the mean days survived during the 10 day deployment of artificial nests,FALSE,apples,1,1,log hazard ratio from arm survival,log_hazard_ratio,5.221,7.0521,-0.1073903857135684,0.03368343611049287,12,species,,FALSE,FALSE,TRUE,unclassified_species
md_1317,TY9UGHCS,Valentine et al. 2019,mean_diff,edge_and_shrub_habitat,Nests near edge,Nests in forest interior,Mean nest survival (days),artificial_nests_ovenbird,artificial_nests_ovenbird,artificial_nest,,nest_success,count,period_survival,binomial,,,Not sure this qualifies as a test of edge_and_shrub_habitat; Traced from plot; Response is the mean days survived during the 10 day deployment of artificial nests,FALSE,apples,1,1,log hazard ratio from arm survival,log_hazard_ratio,3.0417,3.1638,-0.01133223109743464,0.03083993041318328,12,species,,FALSE,FALSE,TRUE,unclassified_species
md_1187,UCK86GY9,Skagen et al. 2005,mean_diff,edge_and_shrub_habitat,Edge nests,Interior nests,daily survival rate,artificial_nests,artificial_nests,artificial_nest,,nest_success,count,daily_survival,,,,,FALSE,apples,0,1,log hazard ratio from arm survival,log_hazard_ratio,0.841,0.826,0.09887649573059742,0.12581726401771656,312,species,,FALSE,FALSE,TRUE,unclassified_species
